1516,47,15,2.0,Pasar Seni,Pusat Perbelanjaan,0,4.4,90.0,46,291
5098,155,130,3.0,Studio Alam Gamplong,Taman Hiburan,10000,4.4,120.0,154,341
7636,230,315,1.0,Curug Luhur Waterfall,Cagar Alam,5000,4.2,82.60975609756098,229,54
9085,274,173,2.0,Pantai Nglambor,Bahari,10000,4.4,82.60975609756098,273,267
8023,241,329,5.0,Bukit Gantole Cililin,Cagar Alam,0,4.4,45.0,240,24
2392,74,115,5.0,Monumen Sanapati,Budaya,15000,4.3,82.60975609756098,73,196
586,19,317,3.0,Curug Cimahi,Cagar Alam,15000,4.6,30.0,18,51
3519,107,277,1.0,Peta Park,Taman Hiburan,15000,4.3,82.60975609756098,106,303
7653,230,310,2.0,Taman Bunga Cihideung,Cagar Alam,0,4.1,45.0,229,360
8946,269,41,2.0,Museum Bahari Jakarta,Budaya,2000,4.4,120.0,268,202
850,28,158,2.0,Pantai Pok Tunggal,Bahari,10000,4.5,82.60975609756098,27,274
335,12,203,5.0,Galaxy Waterpark Jogja,Taman Hiburan,40000,4.3,82.60975609756098,11,77
6634,199,87,4.0,Sindu Kusuma Edupark (SKE),Taman Hiburan,20000,4.2,120.0,198,334
8972,270,155,1.0,Pantai Ngobaran,Bahari,5000,4.6,82.60975609756098,269,268
7493,226,407,4.0,Taman Ekspresi Dan Perpustakaan,Taman Hiburan,0,4.5,45.0,225,363
2868,89,375,3.0,Kota Lama Semarang,Budaya,0,4.7,90.0,88,164
4872,147,418,1.0,Museum Sepuluh Nopember Kota Surabaya,Budaya,5000,4.7,82.60975609756098,146,229
3550,108,367,3.0,Wisata Lereng Kelir,Cagar Alam,7000,4.3,82.60975609756098,107,434
3842,117,206,1.0,Wisata Kaliurang,Cagar Alam,8000,4.4,60.0,116,430
7262,218,73,1.0,Museum Perangko,Budaya,5000,4.4,82.60975609756098,217,224
5824,175,39,3.0,Museum Macan (Modern and Contemporary Art in Nusantara),Budaya,100000,4.5,120.0,174,218
23,1,265,5.0,Museum Mandala Wangsit Siliwangi,Budaya,0,4.4,60.0,0,219
1453,45,50,2.0,Museum Joang 45,Budaya,2000,4.0,82.60975609756098,44,212
1684,53,48,4.0,Taman Ismail Marzuki,Budaya,5000,4.6,82.60975609756098,52,372
2310,71,197,5.0,Pantai Jungwok,Bahari,5000,4.6,82.60975609756098,70,260
9063,273,52,2.0,Kampung Cina,Budaya,15000,4.5,82.60975609756098,272,135
9406,283,101,5.0,Kampung Wisata Sosro Menduran,Budaya,0,4.0,82.60975609756098,282,142
381,14,422,4.0,Monumen Jalesveva Jayamahe,Budaya,0,4.6,15.0,13,191
5814,175,175,3.0,Museum Ullen Sentalu,Budaya,100000,4.7,120.0,174,237
5550,168,326,4.0,Taman Kupu-Kupu Cihanjuang,Cagar Alam,10000,4.0,82.60975609756098,167,377
9308,280,322,3.0,Bukit Jamur,Cagar Alam,0,4.2,82.60975609756098,279,25
1618,50,110,1.0,Monumen Serangan Umum 1 Maret,Taman Hiburan,3000,4.6,82.60975609756098,49,198
789,26,167,5.0,Geoforest Watu Payung Turunan,Cagar Alam,0,4.5,60.0,25,83
5983,180,248,1.0,NuArt Sculpture Park,Taman Hiburan,50000,4.7,82.60975609756098,179,240
8672,261,343,1.0,Pantai Baruna,Bahari,3000,4.0,82.60975609756098,260,250
4475,136,276,3.0,Taman Jomblo,Taman Hiburan,10000,4.1,30.0,135,373
5606,169,407,1.0,Taman Ekspresi Dan Perpustakaan,Taman Hiburan,0,4.5,45.0,168,363
9312,280,152,4.0,Pantai Patihan,Bahari,5000,4.1,45.0,279,273
5648,170,260,3.0,Museum Pos Indonesia,Budaya,0,4.5,82.60975609756098,169,225
6216,187,368,3.0,Kampoeng Rawa,Cagar Alam,3000,4.5,82.60975609756098,186,131
2286,70,80,3.0,Plaza Indonesia,Pusat Perbelanjaan,0,4.7,120.0,69,305
9993,300,108,5.0,Embung Tambakboyo,Taman Hiburan,0,4.4,82.60975609756098,299,71
7578,228,252,3.0,Kampoeng Tulip,Taman Hiburan,15000,3.8,60.0,227,132
1183,37,287,5.0,Puspa Iptek Sundial,Taman Hiburan,25000,4.4,82.60975609756098,36,317
6001,181,225,3.0,Orchid Forest Cikole,Taman Hiburan,50000,4.6,150.0,180,245
5090,154,335,2.0,Candi Gedong Songo,Budaya,10000,4.5,82.60975609756098,153,36
2516,78,321,4.0,Glamping Lakeside Rancabali,Taman Hiburan,30000,4.4,82.60975609756098,77,88
4122,126,253,4.0,Selasar Sunaryo Art Space,Taman Hiburan,25000,4.6,82.60975609756098,125,328
5521,167,118,4.0,Museum Sonobudoyo Unit I,Budaya,5000,4.6,120.0,166,230
5627,170,198,2.0,Pantai Greweng,Bahari,5000,4.6,82.60975609756098,169,257
8360,252,169,3.0,Puncak Segoro,Cagar Alam,5000,4.2,90.0,251,315
5872,177,254,5.0,Teras Cikapundung BBWS,Taman Hiburan,0,4.3,60.0,176,402
8612,260,152,1.0,Pantai Patihan,Bahari,5000,4.1,45.0,259,273
7727,232,228,5.0,Museum Sri Baduga,Budaya,3000,4.5,82.60975609756098,231,231
5968,179,392,2.0,Ekowisata Mangrove Wonorejo,Cagar Alam,0,4.3,60.0,178,70
1180,37,267,4.0,Panama Park 825,Taman Hiburan,50000,4.4,82.60975609756098,36,246
8762,264,249,4.0,Upside Down World Bandung,Taman Hiburan,100000,4.0,30.0,263,414
8235,248,305,3.0,Sunrise Point Cukul,Cagar Alam,10000,4.6,82.60975609756098,247,345
2818,87,5,4.0,Atlantis Water Adventure,Taman Hiburan,94000,4.5,60.0,86,11
9964,299,72,1.0,Waterboom PIK (Pantai Indah Kapuk),Taman Hiburan,300000,4.4,82.60975609756098,298,418
8703,262,43,4.0,The Escape Hunt,Taman Hiburan,70000,4.4,120.0,261,403
6608,198,61,4.0,Tugu Proklamasi,Budaya,0,4.6,82.60975609756098,197,412
2820,87,220,3.0,Dusun Bambu,Taman Hiburan,25000,4.5,82.60975609756098,86,69
7535,227,64,3.0,Museum Sasmita Loka Ahmad Yani,Budaya,2000,4.7,45.0,226,226
2260,69,120,1.0,Bukit Panguk Kediwung,Budaya,250000,4.5,90.0,68,28
2239,69,292,1.0,Curug Anom,Cagar Alam,0,4.6,82.60975609756098,68,46
6021,181,83,1.0,Alive Museum Ancol,Taman Hiburan,200000,4.3,82.60975609756098,180,5
782,26,251,5.0,Taman Lansia,Taman Hiburan,0,4.4,82.60975609756098,25,379
932,30,431,4.0,Taman Hiburan Rakyat,Taman Hiburan,5000,4.2,82.60975609756098,29,367
6202,186,402,3.0,Food Junction Grand Pakuwon,Pusat Perbelanjaan,0,4.5,120.0,185,74
2412,74,389,2.0,Brown Canyon,Cagar Alam,0,4.2,30.0,73,21
6997,210,303,5.0,Masjid Al-Imtizaj,Tempat Ibadah,0,4.7,82.60975609756098,209,179
9115,274,414,4.0,Jembatan Merah,Budaya,0,4.5,30.0,273,123
1156,36,216,3.0,Farm House Susu Lembang,Taman Hiburan,30000,4.4,82.60975609756098,35,72
8107,244,96,5.0,Alun Alun Selatan Yogyakarta,Taman Hiburan,0,4.6,60.0,243,6
5805,175,2,1.0,Kota Tua,Budaya,0,4.6,90.0,174,166
4879,147,412,4.0,Masjid Nasional Al-Akbar,Tempat Ibadah,0,4.9,82.60975609756098,146,184
3309,101,164,4.0,Pintoe Langit Dahromo,Cagar Alam,2500,4.4,60.0,100,304
8961,270,24,5.0,Museum Nasional,Budaya,5000,4.6,82.60975609756098,269,221
1702,53,376,1.0,Semarang Chinatown,Budaya,30000,4.5,30.0,52,329
2492,77,411,3.0,Masjid Muhammad Cheng Hoo,Tempat Ibadah,0,4.7,82.60975609756098,76,183
3706,113,365,1.0,Waduk Jatibarang,Cagar Alam,2500,4.3,82.60975609756098,112,415
8276,249,29,4.0,Wisata Kuliner Pecenongan,Pusat Perbelanjaan,0,5.0,82.60975609756098,248,433
286,10,339,3.0,Sam Poo Kong Temple,Budaya,35000,4.5,82.60975609756098,9,324
1608,50,151,2.0,Desa Wisata Kelor,Taman Hiburan,0,4.4,90.0,49,61
6631,199,38,3.0,Istana Negara Republik Indonesia,Budaya,0,4.6,82.60975609756098,198,117
8278,249,368,3.0,Kampoeng Rawa,Cagar Alam,3000,4.5,82.60975609756098,248,131
7315,220,171,5.0,Candi Ijo,Budaya,5000,4.6,60.0,219,37
2252,69,53,5.0,Rumah Sipitung,Budaya,5000,4.5,90.0,68,322
7415,223,327,3.0,Taman Miniatur Kereta Api,Taman Hiburan,15000,4.4,82.60975609756098,222,384
8365,252,64,5.0,Museum Sasmita Loka Ahmad Yani,Budaya,2000,4.7,45.0,251,226
1891,58,405,2.0,Surabaya North Quay,Taman Hiburan,50000,4.4,82.60975609756098,57,347
5062,153,427,1.0,Patung Buddha Empat Rupa,Budaya,0,4.3,82.60975609756098,152,294
6120,184,431,2.0,Taman Hiburan Rakyat,Taman Hiburan,5000,4.2,82.60975609756098,183,367
563,19,168,3.0,Pantai Timang,Bahari,10000,4.7,90.0,18,284
291,10,35,4.0,Grand Indonesia Mall,Pusat Perbelanjaan,0,4.7,120.0,9,94
4716,143,93,3.0,Gembira Loka Zoo,Cagar Alam,60000,4.5,82.60975609756098,142,82
7708,231,119,1.0,Lava Bantal,Budaya,5000,4.4,30.0,230,169
6349,191,83,2.0,Alive Museum Ancol,Taman Hiburan,200000,4.3,82.60975609756098,190,5
169,6,393,2.0,Taman Harmoni Keputih,Cagar Alam,0,4.4,60.0,5,366
267,10,12,2.0,Pulau Pari,Bahari,150000,4.0,82.60975609756098,9,307
4638,141,241,1.0,Lawangwangi Creative Space,Taman Hiburan,0,4.4,120.0,140,171
7077,213,35,3.0,Grand Indonesia Mall,Pusat Perbelanjaan,0,4.7,120.0,212,94
3355,103,198,1.0,Pantai Greweng,Bahari,5000,4.6,82.60975609756098,102,257
8279,249,375,1.0,Kota Lama Semarang,Budaya,0,4.7,90.0,248,164
315,11,11,3.0,Pulau Bidadari,Bahari,5000,4.6,82.60975609756098,10,306
6728,202,419,1.0,Monumen Tugu Pahlawan,Budaya,0,4.7,30.0,201,199
9495,286,129,5.0,Bukit Lintang Sewu,Taman Hiburan,2000,4.5,60.0,285,26
4067,124,128,2.0,Gumuk Pasir Parangkusumo,Taman Hiburan,0,4.5,90.0,123,101
245,9,264,3.0,Gereja Katedral Santo Petrus Bandung,Tempat Ibadah,0,4.8,82.60975609756098,8,85
252,9,54,3.0,Taman Agrowisata Cilangkap,Taman Hiburan,0,4.2,82.60975609756098,8,349
1111,35,344,4.0,Pantai Marina,Bahari,3000,4.1,82.60975609756098,34,264
4801,145,343,1.0,Pantai Baruna,Bahari,3000,4.0,82.60975609756098,144,250
1713,53,4,2.0,Taman Mini Indonesia Indah (TMII),Taman Hiburan,10000,4.5,82.60975609756098,52,383
50,2,167,2.0,Geoforest Watu Payung Turunan,Cagar Alam,0,4.5,60.0,1,83
1835,57,126,1.0,Pantai Goa Cemara,Bahari,4000,4.3,82.60975609756098,56,256
7896,237,25,1.0,Pasar Tanah Abang,Pusat Perbelanjaan,0,4.0,45.0,236,293
3383,104,199,4.0,Pantai Sedahan,Bahari,5000,4.5,82.60975609756098,103,280
6410,193,173,5.0,Pantai Nglambor,Bahari,10000,4.4,82.60975609756098,192,267
4313,132,252,3.0,Kampoeng Tulip,Taman Hiburan,15000,3.8,60.0,131,132
872,28,283,5.0,Jembatan Pasupati,Taman Hiburan,0,4.6,82.60975609756098,27,124
1254,39,360,3.0,Air Terjun Kali Pancur,Cagar Alam,5000,4.1,82.60975609756098,38,1
8881,267,416,5.0,Keraton Surabaya,Budaya,0,4.4,82.60975609756098,266,158
5851,176,73,1.0,Museum Perangko,Budaya,5000,4.4,82.60975609756098,175,224
5702,172,210,3.0,Pantai Congot,Bahari,3000,4.3,82.60975609756098,171,252
8103,244,227,1.0,Alun-Alun Kota Bandung,Taman Hiburan,0,4.6,60.0,243,7
2098,65,6,5.0,Taman Impian Jaya Ancol,Taman Hiburan,25000,4.5,10.0,64,371
5128,156,62,3.0,Taman Legenda Keong Emas,Taman Hiburan,30000,4.5,82.60975609756098,155,381
248,9,253,4.0,Selasar Sunaryo Art Space,Taman Hiburan,25000,4.6,82.60975609756098,8,328
6561,197,222,4.0,Museum Konferensi Asia Afrika,Budaya,0,4.6,60.0,196,216
1339,42,281,4.0,Tektona Waterpark,Taman Hiburan,60000,3.8,82.60975609756098,41,401
7017,211,226,3.0,Kawasan Punclut,Taman Hiburan,20000,4.4,120.0,210,149
2110,65,368,4.0,Kampoeng Rawa,Cagar Alam,3000,4.5,82.60975609756098,64,131
1569,49,339,5.0,Sam Poo Kong Temple,Budaya,35000,4.5,82.60975609756098,48,324
1726,54,377,4.0,La Kana Chapel,Taman Hiburan,35000,4.5,82.60975609756098,53,168
8384,253,297,2.0,Mountain View Golf Club,Cagar Alam,375000,4.4,120.0,252,201
6940,208,57,4.0,Taman Lapangan Banteng,Taman Hiburan,0,4.7,82.60975609756098,207,380
4395,134,298,1.0,Gunung Lalakon,Cagar Alam,0,4.8,82.60975609756098,133,102
2420,74,398,3.0,Taman Buah Surabaya,Taman Hiburan,0,4.1,30.0,73,356
3045,94,249,3.0,Upside Down World Bandung,Taman Hiburan,100000,4.0,30.0,93,414
5503,166,168,4.0,Pantai Timang,Bahari,10000,4.7,90.0,165,284
3703,113,98,2.0,Taman Pelangi Yogyakarta,Taman Hiburan,15000,4.3,60.0,112,388
8191,247,11,3.0,Pulau Bidadari,Bahari,5000,4.6,82.60975609756098,246,306
5331,161,138,4.0,Jogja Exotarium,Taman Hiburan,20000,4.4,120.0,160,127
9808,295,6,1.0,Taman Impian Jaya Ancol,Taman Hiburan,25000,4.5,10.0,294,371
447,15,357,3.0,Wisata Alam Wana Wisata Penggaron,Cagar Alam,10000,4.1,45.0,14,427
7894,237,282,4.0,Curug Cilengkrang,Cagar Alam,7500,4.0,60.0,236,50
8728,263,348,5.0,Pura Giri Natha,Budaya,20000,4.7,82.60975609756098,262,316
7828,235,200,4.0,Pantai Watu Kodok,Bahari,5000,4.6,82.60975609756098,234,285
1768,55,295,4.0,Museum Nike Ardilla,Budaya,0,4.6,82.60975609756098,54,222
6808,204,317,2.0,Curug Cimahi,Cagar Alam,15000,4.6,30.0,203,51
4704,143,314,5.0,Tafso Barn,Cagar Alam,0,4.2,180.0,142,348
3869,118,400,4.0,Hutan Bambu Keputih,Cagar Alam,0,4.3,25.0,117,109
1655,52,280,1.0,Gereja Tiberias Indonesia Bandung,Tempat Ibadah,0,4.9,82.60975609756098,51,87
3187,98,190,2.0,Pantai Samas,Bahari,4000,4.0,45.0,97,278
683,22,366,2.0,Tirto Argo Siwarak,Taman Hiburan,20000,4.4,150.0,21,408
4170,127,179,3.0,Candi Ratu Boko,Budaya,75000,4.6,90.0,126,39
4477,136,143,2.0,Seribu Batu Songgo Langit,Cagar Alam,2000,4.6,90.0,135,332
461,16,385,2.0,Kampung Batik Gedong Semarang,Budaya,0,4.4,45.0,15,133
5764,174,309,2.0,Observatorium Bosscha,Cagar Alam,25000,4.5,82.60975609756098,173,241
7522,226,233,4.0,Gunung Papandayan,Cagar Alam,30000,4.6,82.60975609756098,225,104
4502,137,350,4.0,Pantai Cipta,Bahari,5000,4.0,90.0,136,251
9709,292,158,1.0,Pantai Pok Tunggal,Bahari,10000,4.5,82.60975609756098,291,274
318,11,5,5.0,Atlantis Water Adventure,Taman Hiburan,94000,4.5,60.0,10,11
1145,36,1,4.0,Monumen Nasional,Budaya,20000,4.6,15.0,35,193
5094,155,338,1.0,Lawang Sewu,Budaya,10000,4.6,82.60975609756098,154,170
1393,44,79,3.0,Taman Spathodea,Taman Hiburan,0,4.6,30.0,43,393
6623,199,185,2.0,Pantai Krakal,Bahari,10000,4.5,82.60975609756098,198,262
1501,47,133,2.0,Puncak Kebun Buah Mangunan,Taman Hiburan,5000,4.6,90.0,46,313
6408,193,58,2.0,Taman Ayodya,Taman Hiburan,0,4.4,45.0,192,351
376,13,178,2.0,Goa Pindul,Cagar Alam,40000,4.5,82.60975609756098,12,91
410,14,371,4.0,Wisata Eling Bening,Cagar Alam,25000,4.3,90.0,13,429
1660,52,344,2.0,Pantai Marina,Bahari,3000,4.1,82.60975609756098,51,264
3151,97,270,4.0,Bukit Bintang,Cagar Alam,25000,4.6,82.60975609756098,96,22
1623,51,107,2.0,Bangsal Pagelaran,Budaya,5000,4.6,82.60975609756098,50,15
5609,169,12,1.0,Pulau Pari,Bahari,150000,4.0,82.60975609756098,168,307
8532,257,108,3.0,Embung Tambakboyo,Taman Hiburan,0,4.4,82.60975609756098,256,71
5802,175,272,3.0,Taman Budaya Jawa Barat,Budaya,0,4.3,120.0,174,357
5306,160,409,2.0,Rumah Batik,Budaya,0,4.5,15.0,159,321
7086,213,35,4.0,Grand Indonesia Mall,Pusat Perbelanjaan,0,4.7,120.0,212,94
8897,268,294,4.0,Taman Film,Budaya,0,4.3,90.0,267,364
7488,226,331,1.0,Kyotoku Floating Market,Budaya,175000,4.5,150.0,225,167
9615,289,86,3.0,Keraton Yogyakarta,Budaya,15000,4.6,82.60975609756098,288,159
9217,277,105,1.0,Candi Donotirto,Budaya,0,4.4,25.0,276,35
1672,52,85,1.0,Taman Pintar Yogyakarta,Taman Hiburan,6000,4.5,120.0,51,389
2358,73,353,2.0,Taman Srigunting,Taman Hiburan,0,4.7,82.60975609756098,72,394
8467,256,88,3.0,Museum Benteng Vredeburg Yogyakarta,Budaya,3000,4.6,120.0,255,206
274,10,42,3.0,Museum Seni Rupa dan Kramik,Budaya,5000,4.4,82.60975609756098,9,228
2473,76,291,4.0,Water Park Bandung Indah,Taman Hiburan,50000,4.0,82.60975609756098,75,417
5489,166,168,5.0,Pantai Timang,Bahari,10000,4.7,90.0,165,284
4771,144,402,4.0,Food Junction Grand Pakuwon,Pusat Perbelanjaan,0,4.5,120.0,143,74
2107,65,252,5.0,Kampoeng Tulip,Taman Hiburan,15000,3.8,60.0,64,132
7500,226,33,2.0,Taman Suropati,Taman Hiburan,0,4.6,82.60975609756098,225,396
4414,135,211,1.0,GunungTangkuban perahu,Cagar Alam,30000,4.5,82.60975609756098,134,105
8138,245,187,3.0,Pantai Siung,Bahari,10000,4.6,82.60975609756098,244,282
8660,261,127,5.0,Blue Lagoon Jogja,Taman Hiburan,10000,4.3,82.60975609756098,260,20
8239,248,37,4.0,Bumi Perkemahan Cibubur,Taman Hiburan,10000,4.5,82.60975609756098,247,32
2417,74,98,5.0,Taman Pelangi Yogyakarta,Taman Hiburan,15000,4.3,60.0,73,388
8771,264,402,1.0,Food Junction Grand Pakuwon,Pusat Perbelanjaan,0,4.5,120.0,263,74
2236,68,357,2.0,Wisata Alam Wana Wisata Penggaron,Cagar Alam,10000,4.1,45.0,67,427
3767,115,178,3.0,Goa Pindul,Cagar Alam,40000,4.5,82.60975609756098,114,91
9791,294,420,4.0,Surabaya Museum (Gedung Siola),Budaya,0,4.5,45.0,293,346
9989,300,346,4.0,Indonesia Kaya Park,Taman Hiburan,0,4.6,45.0,299,116
9965,299,304,2.0,Situ Cileunca,Cagar Alam,2500,4.4,82.60975609756098,298,335
7323,221,261,1.0,Ciwangun Indah Camp Official,Cagar Alam,10000,4.3,82.60975609756098,220,45
1383,43,26,2.0,Pecinan Glodok,Pusat Perbelanjaan,0,4.3,20.0,42,296
3101,95,157,3.0,Pantai Baron,Bahari,10000,4.4,82.60975609756098,94,249
3921,120,393,3.0,Taman Harmoni Keputih,Cagar Alam,0,4.4,60.0,119,366
6685,201,7,3.0,Kebun Binatang Ragunan,Cagar Alam,4000,4.5,82.60975609756098,200,153
3194,98,404,2.0,Kenjeran Park,Taman Hiburan,35000,4.2,120.0,97,157
1941,60,50,4.0,Museum Joang 45,Budaya,2000,4.0,82.60975609756098,59,212
7713,232,215,3.0,Taman Hutan Raya Ir. H. Djuanda,Cagar Alam,15000,4.5,90.0,231,368
4896,148,153,1.0,Pantai Kukup,Bahari,10000,4.0,82.60975609756098,147,263
4782,145,329,1.0,Bukit Gantole Cililin,Cagar Alam,0,4.4,45.0,144,24
1496,46,238,5.0,Gunung Manglayang,Cagar Alam,7500,4.5,82.60975609756098,45,103
1957,60,422,5.0,Monumen Jalesveva Jayamahe,Budaya,0,4.6,15.0,59,191
9171,276,110,3.0,Monumen Serangan Umum 1 Maret,Taman Hiburan,3000,4.6,82.60975609756098,275,198
9745,293,57,5.0,Taman Lapangan Banteng,Taman Hiburan,0,4.7,82.60975609756098,292,380
7332,221,337,2.0,Kampung Pelangi,Taman Hiburan,3000,4.3,30.0,220,137
7949,239,166,3.0,Kebun Teh Nglinggo,Cagar Alam,6000,4.5,82.60975609756098,238,156
3017,93,306,4.0,Sungai Palayangan,Cagar Alam,150000,4.6,82.60975609756098,92,344
6746,202,164,5.0,Pintoe Langit Dahromo,Cagar Alam,2500,4.4,60.0,201,304
513,17,92,3.0,Nol Kilometer Jl.Malioboro,Taman Hiburan,0,4.7,45.0,16,239
3934,120,16,2.0,Jembatan Kota Intan,Budaya,0,4.3,82.60975609756098,119,122
3025,93,80,5.0,Plaza Indonesia,Pusat Perbelanjaan,0,4.7,120.0,92,305
1199,38,41,2.0,Museum Bahari Jakarta,Budaya,2000,4.4,120.0,37,202
5028,152,132,3.0,Air Terjun Kedung Pedut,Cagar Alam,20000,4.5,60.0,151,2
9784,294,208,2.0,Taman Sungai Mudal,Cagar Alam,10000,4.6,150.0,293,395
921,29,123,3.0,Kampung Wisata Rejowinangun,Budaya,0,4.3,82.60975609756098,28,141
4649,142,256,2.0,Wisata Batu Kuda,Cagar Alam,10000,4.4,82.60975609756098,141,428
5332,161,211,4.0,GunungTangkuban perahu,Cagar Alam,30000,4.5,82.60975609756098,160,105
1076,34,247,4.0,Kiara Artha Park,Taman Hiburan,15000,4.4,82.60975609756098,33,160
6768,203,229,2.0,Rabbit Town,Taman Hiburan,45000,4.0,90.0,202,318
9410,283,421,2.0,Museum Kesehatan Dr. Adhyatma,Budaya,10000,4.4,82.60975609756098,282,215
1671,52,217,4.0,Kebun Binatang Bandung,Cagar Alam,20000,4.0,180.0,51,152
474,16,121,4.0,Candi Prambanan,Budaya,50000,4.7,82.60975609756098,15,38
9186,276,365,2.0,Waduk Jatibarang,Cagar Alam,2500,4.3,82.60975609756098,275,415
8839,266,434,2.0,Taman Bungkul,Taman Hiburan,0,4.6,82.60975609756098,265,361
5758,173,228,1.0,Museum Sri Baduga,Budaya,3000,4.5,82.60975609756098,172,231
6297,189,162,1.0,Kampung Wisata Dipowinatan,Budaya,220000,4.5,82.60975609756098,188,139
2478,76,410,4.0,Ciputra Waterpark,Taman Hiburan,95000,4.3,90.0,75,44
5493,166,131,4.0,Watu Lumbung,Cagar Alam,5000,4.3,30.0,165,422
3914,120,234,1.0,Amazing Art World,Budaya,75000,4.5,45.0,119,9
2138,66,244,3.0,Kampung Batu Malakasari,Taman Hiburan,10000,4.1,82.60975609756098,65,134
5454,165,149,4.0,Goa Cerme,Cagar Alam,3000,4.4,90.0,164,89
5379,163,38,1.0,Istana Negara Republik Indonesia,Budaya,0,4.6,82.60975609756098,162,117
8985,271,8,2.0,Ocean Ecopark,Taman Hiburan,180000,4.0,82.60975609756098,270,243
4023,123,421,1.0,Museum Kesehatan Dr. Adhyatma,Budaya,10000,4.4,82.60975609756098,122,215
3485,106,365,2.0,Waduk Jatibarang,Cagar Alam,2500,4.3,82.60975609756098,105,415
2455,76,175,5.0,Museum Ullen Sentalu,Budaya,100000,4.7,120.0,75,237
2464,76,47,2.0,Taman Situ Lembang,Taman Hiburan,0,4.5,82.60975609756098,75,392
8696,262,406,1.0,Kebun Bibit Wonorejo,Cagar Alam,0,4.4,30.0,261,151
1369,43,415,2.0,Museum De Javasche Bank,Budaya,5000,4.6,60.0,42,207
6688,201,180,3.0,Pantai Depok Jogja,Bahari,10000,4.3,82.60975609756098,200,253
7456,224,243,4.0,Kampung Korea Bandung,Budaya,15000,4.1,82.60975609756098,223,136
9974,300,397,2.0,Taman Kunang-Kunang,Taman Hiburan,0,4.4,45.0,299,376
1901,58,352,5.0,GPIB Immanuel Semarang (Gereja Blenduk),Tempat Ibadah,0,4.6,82.60975609756098,57,76
4871,147,156,5.0,Pantai Pulang Sawal,Bahari,10000,4.5,82.60975609756098,146,275
4710,143,241,5.0,Lawangwangi Creative Space,Taman Hiburan,0,4.4,120.0,142,171
7886,237,329,3.0,Bukit Gantole Cililin,Cagar Alam,0,4.4,45.0,236,24
1793,55,205,2.0,Desa Wisata Tembi,Taman Hiburan,50000,4.5,82.60975609756098,54,66
2874,89,408,1.0,Kebun Binatang Surabaya,Cagar Alam,15000,4.3,180.0,88,154
6217,187,259,1.0,Monumen Perjuangan Rakyat Jawa Barat,Budaya,0,4.5,45.0,186,195
5213,158,374,1.0,Hutan Pinus Kayon,Cagar Alam,6000,4.4,82.60975609756098,157,113
2245,69,246,5.0,Curug Tilu Leuwi Opat,Cagar Alam,10000,4.4,120.0,68,56
1741,54,232,4.0,Bukit Moko,Cagar Alam,25000,4.5,82.60975609756098,53,27
1020,32,374,4.0,Hutan Pinus Kayon,Cagar Alam,6000,4.4,82.60975609756098,31,113
705,23,49,3.0,Galeri Indonesia Kaya,Budaya,0,4.8,90.0,22,78
4294,131,113,4.0,Gedung Agung Yogyakarta,Budaya,0,4.6,82.60975609756098,130,80
5576,168,341,1.0,Hutan Wisata Tinjomoyo Semarang,Cagar Alam,3000,4.3,82.60975609756098,167,115
7166,215,331,4.0,Kyotoku Floating Market,Budaya,175000,4.5,150.0,214,167
8177,246,198,4.0,Pantai Greweng,Bahari,5000,4.6,82.60975609756098,245,257
908,29,193,2.0,Candi Sewu,Budaya,50000,4.6,82.60975609756098,28,40
5193,157,53,4.0,Rumah Sipitung,Budaya,5000,4.5,90.0,156,322
3077,95,128,3.0,Gumuk Pasir Parangkusumo,Taman Hiburan,0,4.5,90.0,94,101
9366,282,65,4.0,Museum Basoeki Abdullah,Budaya,1000,4.6,90.0,281,205
594,19,393,3.0,Taman Harmoni Keputih,Cagar Alam,0,4.4,60.0,18,366
5304,160,201,2.0,Pantai Kesirat,Bahari,5000,4.6,90.0,159,261
440,15,360,3.0,Air Terjun Kali Pancur,Cagar Alam,5000,4.1,82.60975609756098,14,1
7606,229,174,2.0,Pasar Beringharjo,Pusat Perbelanjaan,0,4.5,60.0,228,288
4092,125,90,3.0,Kampung Wisata Taman Sari,Taman Hiburan,5000,4.6,82.60975609756098,124,143
6134,184,198,3.0,Pantai Greweng,Bahari,5000,4.6,82.60975609756098,183,257
10,1,103,3.0,Tugu Pal Putih Jogja,Taman Hiburan,0,4.7,15.0,0,411
3776,116,181,1.0,Pantai Sundak,Bahari,5000,4.5,82.60975609756098,115,283
8999,271,391,1.0,Flower Farm Setiya Aji,Cagar Alam,7500,4.1,45.0,270,73
3708,113,218,4.0,Kawah Putih,Cagar Alam,81000,4.5,82.60975609756098,112,145
3780,116,408,2.0,Kebun Binatang Surabaya,Cagar Alam,15000,4.3,180.0,115,154
93,4,82,3.0,Museum Satria Mandala,Budaya,5000,4.5,150.0,3,227
9239,278,7,1.0,Kebun Binatang Ragunan,Cagar Alam,4000,4.5,82.60975609756098,277,153
3949,121,339,3.0,Sam Poo Kong Temple,Budaya,35000,4.5,82.60975609756098,120,324
5785,174,142,1.0,Ledok Sambi,Cagar Alam,0,4.6,150.0,173,172
4870,147,245,5.0,Jendela Alam,Taman Hiburan,20000,4.4,150.0,146,125
4802,145,218,2.0,Kawah Putih,Cagar Alam,81000,4.5,82.60975609756098,144,145
4867,147,257,2.0,Monumen Bandung Lautan Api,Budaya,0,4.3,82.60975609756098,146,189
292,11,229,2.0,Rabbit Town,Taman Hiburan,45000,4.0,90.0,10,318
